Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
10.5,2019-03-19,call,VIX190319C00010500,6.1,6.4,6.7,0.0,0.0,5.0,5.0,2.2558637353515625,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-09 04:48:32,"{'contractSymbol': 'VIX190319C00010500', 'strike': 10.5, 'currency': 'USD', 'lastPrice': 6.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 5, 'bid': 6.4, 'ask': 6.7, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549687712, 'impliedVolatility': 2.2558637353515625, 'inTheMoney': True}"
11.0,2019-02-13,call,VIX190213C00011000,4.6,4.4,4.6,-0.8000002,-14.814817,10.0,1984.0,2.8281279296874997,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:44:34,"{'contractSymbol': 'VIX190213C00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 4.6, 'change': -0.8000002, 'percentChange': -14.814817, 'volume': 10, 'openInterest': 1984, 'bid': 4.4, 'ask': 4.6, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549986274, 'impliedVolatility': 2.8281279296874997, 'inTheMoney': True}"
11.0,2019-02-13,put,VIX190213P00011000,0.01,0.0,0.05,0.0,0.0,6.0,1689.0,2.4062539843749997,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-05 19:31:06,"{'contractSymbol': 'VIX190213P00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 0.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 6, 'openInterest': 1689, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549395066, 'impliedVolatility': 2.4062539843749997, 'inTheMoney': False}"
11.0,2019-02-20,call,VIXW190220C00011000,7.05,5.1,5.7,0.0,0.0,5.0,40.0,3.201173872070312,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-01 16:00:05,"{'contractSymbol': 'VIXW190220C00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 7.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 40, 'bid': 5.1, 'ask': 5.7, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1549036805, 'impliedVolatility': 3.201173872070312, 'inTheMoney': True}"
11.0,2019-03-19,call,VIX190319C00011000,5.6,5.5,5.7,-0.4000001,-6.6666684,20.0,378.0,1.755860595703125,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:15:30,"{'contractSymbol': 'VIX190319C00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 5.6, 'change': -0.4000001, 'percentChange': -6.6666684, 'volume': 20, 'openInterest': 378, 'bid': 5.5, 'ask': 5.7, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549984530, 'impliedVolatility': 1.755860595703125, 'inTheMoney': True}"
11.0,2019-03-19,put,VIX190319P00011000,0.02,0.0,0.05,0.0,0.0,2.0,2257.0,0.5625043750000001,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-05 15:54:02,"{'contractSymbol': 'VIX190319P00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 2257, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1552953600, 'lastTradeDate': 1549382042, 'impliedVolatility': 0.5625043750000001, 'inTheMoney': False}"
11.0,2019-04-17,call,VIX190417C00011000,5.8,5.7,5.9,-0.19999981,-3.3333302,26.0,354.0,1.419924775390625,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 15:31:27,"{'contractSymbol': 'VIX190417C00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 5.8, 'change': -0.19999981, 'percentChange': -3.3333302, 'volume': 26, 'openInterest': 354, 'bid': 5.7, 'ask': 5.9, 'contractSize': 'REGULAR', 'expiration': 1555459200, 'lastTradeDate': 1549985487, 'impliedVolatility': 1.419924775390625, 'inTheMoney': True}"
11.0,2019-04-17,put,VIX190417P00011000,0.02,0.0,0.05,0.0,0.0,25.0,946.0,0.476567734375,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-12 14:44:55,"{'contractSymbol': 'VIX190417P00011000', 'strike': 11.0, 'currency': 'USD', 'lastPrice': 0.02, 'change': 0.0, 'percentChange': 0.0, 'volume': 25, 'openInterest': 946, 'bid': 0.0, 'ask': 0.05, 'contractSize': 'REGULAR', 'expiration': 1555459200, 'lastTradeDate': 1549982695, 'impliedVolatility': 0.476567734375, 'inTheMoney': False}"
11.5,2019-02-13,call,VIX190213C00011500,4.8,3.9,4.1,0.0,0.0,1.0,10.0,2.5156287109374995,VIX,True,^VIX,15.44,2019-02-12 16:30:33,2019-02-11 20:02:54,"{'contractSymbol': 'VIX190213C00011500', 'strike': 11.5, 'currency': 'USD', 'lastPrice': 4.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 10, 'bid': 3.9, 'ask': 4.1, 'contractSize': 'REGULAR', 'expiration': 1550016000, 'lastTradeDate': 1549915374, 'impliedVolatility': 2.5156287109374995, 'inTheMoney': True}"
11.5,2019-02-20,call,VIXW190220C00011500,9.1,4.6,5.2,0.0,0.0,35.0,35.0,2.939455776367187,VIXW,True,^VIX,15.44,2019-02-12 16:30:33,2019-01-11 14:44:45,"{'contractSymbol': 'VIXW190220C00011500', 'strike': 11.5, 'currency': 'USD', 'lastPrice': 9.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 35, 'openInterest': 35, 'bid': 4.6, 'ask': 5.2, 'contractSize': 'REGULAR', 'expiration': 1550620800, 'lastTradeDate': 1547217885, 'impliedVolatility': 2.939455776367187, 'inTheMoney': True}"
