Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
251.0,2019-03-08,put,SPY190308P00251000,0.48,0.52,0.53,-0.21000001,-30.434784,150.0,300.0,0.2020343469238281,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-11 14:38:47,"{'contractSymbol': 'SPY190308P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 0.48, 'change': -0.21000001, 'percentChange': -30.434784, 'volume': 150, 'openInterest': 300, 'bid': 0.52, 'ask': 0.53, 'contractSize': 'REGULAR', 'expiration': 1552003200, 'lastTradeDate': 1549895927, 'impliedVolatility': 0.2020343469238281, 'inTheMoney': False}"
251.0,2019-03-11,put,SPY190311P00251000,0.7,0.57,0.59,0.0,0.0,30.0,31.0,0.19654123779296873,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-08 20:28:18,"{'contractSymbol': 'SPY190311P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 0.7, 'change': 0.0, 'percentChange': 0.0, 'volume': 30, 'openInterest': 31, 'bid': 0.57, 'ask': 0.59, 'contractSize': 'REGULAR', 'expiration': 1552262400, 'lastTradeDate': 1549657698, 'impliedVolatility': 0.19654123779296873, 'inTheMoney': False}"
251.0,2019-03-13,put,SPY190313P00251000,0.81,0.74,0.76,0.0,0.0,176.0,186.0,0.20325503784179685,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-09 04:46:37,"{'contractSymbol': 'SPY190313P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 0.81, 'change': 0.0, 'percentChange': 0.0, 'volume': 176, 'openInterest': 186, 'bid': 0.74, 'ask': 0.76, 'contractSize': 'REGULAR', 'expiration': 1552435200, 'lastTradeDate': 1549687597, 'impliedVolatility': 0.20325503784179685, 'inTheMoney': False}"
251.0,2019-03-15,put,SPY190315P00251000,0.84,0.84,0.85,-0.15000004,-15.151519,239.0,48769.0,0.20325503784179685,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-11 15:12:56,"{'contractSymbol': 'SPY190315P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 0.84, 'change': -0.15000004, 'percentChange': -15.151519, 'volume': 239, 'openInterest': 48769, 'bid': 0.84, 'ask': 0.85, 'contractSize': 'REGULAR', 'expiration': 1552608000, 'lastTradeDate': 1549897976, 'impliedVolatility': 0.20325503784179685, 'inTheMoney': False}"
251.0,2019-03-22,put,SPY190322P00251000,1.01,1.08,1.09,-0.47000003,-31.75676,2.0,328.0,0.1986164123535156,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-11 14:38:06,"{'contractSymbol': 'SPY190322P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 1.01, 'change': -0.47000003, 'percentChange': -31.75676, 'volume': 2, 'openInterest': 328, 'bid': 1.08, 'ask': 1.09, 'contractSize': 'REGULAR', 'expiration': 1553212800, 'lastTradeDate': 1549895886, 'impliedVolatility': 0.1986164123535156, 'inTheMoney': False}"
251.0,2019-03-29,put,SPY190329P00251000,1.41,1.32,1.34,0.0,0.0,193.0,1740.0,0.19538158142089845,SPY,False,SPY,270.47,2019-02-11 15:31:07,2019-02-08 21:00:00,"{'contractSymbol': 'SPY190329P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 1.41, 'change': 0.0, 'percentChange': 0.0, 'volume': 193, 'openInterest': 1740, 'bid': 1.32, 'ask': 1.34, 'contractSize': 'REGULAR', 'expiration': 1553817600, 'lastTradeDate': 1549659600, 'impliedVolatility': 0.19538158142089845, 'inTheMoney': False}"
251.0,2019-04-18,call,SPY190418C00251000,21.46,21.94,22.17,0.0,0.0,5.0,221.0,0.21033504516601562,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-01 20:00:47,"{'contractSymbol': 'SPY190418C00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 21.46, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 221, 'bid': 21.94, 'ask': 22.17, 'contractSize': 'REGULAR', 'expiration': 1555545600, 'lastTradeDate': 1549051247, 'impliedVolatility': 0.21033504516601562, 'inTheMoney': True}"
251.0,2019-04-18,put,SPY190418P00251000,2.08,2.06,2.07,-0.22000003,-9.565219,39.0,3019.0,0.19043778320312502,SPY,False,SPY,270.49,2019-02-11 15:31:08,2019-02-11 14:58:41,"{'contractSymbol': 'SPY190418P00251000', 'strike': 251.0, 'currency': 'USD', 'lastPrice': 2.08, 'change': -0.22000003, 'percentChange': -9.565219, 'volume': 39, 'openInterest': 3019, 'bid': 2.06, 'ask': 2.07, 'contractSize': 'REGULAR', 'expiration': 1555545600, 'lastTradeDate': 1549897121, 'impliedVolatility': 0.19043778320312502, 'inTheMoney': False}"
251.5,2019-02-15,call,SPY190215C00251500,18.08,19.53,19.69,0.0,0.0,70.0,102.0,0.49170430175781255,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-08 19:11:09,"{'contractSymbol': 'SPY190215C00251500', 'strike': 251.5, 'currency': 'USD', 'lastPrice': 18.08, 'change': 0.0, 'percentChange': 0.0, 'volume': 70, 'openInterest': 102, 'bid': 19.53, 'ask': 19.69, 'contractSize': 'REGULAR', 'expiration': 1550188800, 'lastTradeDate': 1549653069, 'impliedVolatility': 0.49170430175781255, 'inTheMoney': True}"
251.5,2019-02-15,put,SPY190215P00251500,0.13,0.03,0.04,0.0,0.0,8.0,4753.0,0.27930408203124996,SPY,False,SPY,270.45,2019-02-11 15:31:06,2019-02-08 16:35:04,"{'contractSymbol': 'SPY190215P00251500', 'strike': 251.5, 'currency': 'USD', 'lastPrice': 0.13, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 4753, 'bid': 0.03, 'ask': 0.04, 'contractSize': 'REGULAR', 'expiration': 1550188800, 'lastTradeDate': 1549643704, 'impliedVolatility': 0.27930408203124996, 'inTheMoney': False}"
